C1,C2,C3,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,target
0,1,4,0.754746107,0.50333416,0.479378841,0.2548724,0.717245982,0.596468104,0.577581284,0.754746107,0.50333416,0.479378841,0.2548724,0.717245982,0.596468104,0.577581284,0.2548724,0.717245982,0.596468104,2
3,1,4,0.517473641,0.534216662,0.529518164,0.58359244,0.262755366,0.443604503,0.289475275,0.517473641,0.534216662,0.529518164,0.58359244,0.262755366,0.443604503,0.289475275,0.58359244,0.262755366,0.443604503,2
3,1,4,0.581632092,0.507592102,0.191557323,0.624517507,0.30729216,0.726132891,0.616401117,0.581632092,0.507592102,0.191557323,0.624517507,0.30729216,0.726132891,0.616401117,0.624517507,0.30729216,0.726132891,2
3,1,0,0.517443243,0.458802893,0.305719712,0.540634284,0.424887264,0.49384029,0.722848844,0.517443243,0.458802893,0.305719712,0.540634284,0.424887264,0.49384029,0.722848844,0.540634284,0.424887264,0.49384029,2
3,3,4,0.419041969,0.710282523,0.411689462,0.383330808,0.270310961,0.397821766,0.303315295,0.419041969,0.710282523,0.411689462,0.383330808,0.270310961,0.397821766,0.303315295,0.383330808,0.270310961,0.397821766,2
3,1,4,0.632306816,0.604784844,0.450895576,0.663740866,0.540583524,0.482831042,0.378583764,0.632306816,0.604784844,0.450895576,0.663740866,0.540583524,0.482831042,0.378583764,0.663740866,0.540583524,0.482831042,2
0,4,4,0.362411515,0.42360533,0.431671475,0.235143997,0.438337337,0.607058732,0.528070765,0.362411515,0.42360533,0.431671475,0.235143997,0.438337337,0.607058732,0.528070765,0.235143997,0.438337337,0.607058732,2
3,1,4,0.445342987,0.486401107,0.562777989,0.180159209,0.461207626,0.426332728,0.414243426,0.445342987,0.486401107,0.562777989,0.180159209,0.461207626,0.426332728,0.414243426,0.180159209,0.461207626,0.426332728,2
3,1,4,0.520697576,0.424080111,0.561301543,0.419089252,0.63377901,0.19512489,0.641027101,0.520697576,0.424080111,0.561301543,0.419089252,0.63377901,0.19512489,0.641027101,0.419089252,0.63377901,0.19512489,2
3,1,4,0.433528993,0.819544006,0.478647798,0.765827741,0.368100698,0.218769278,0.422583481,0.433528993,0.819544006,0.478647798,0.765827741,0.368100698,0.218769278,0.422583481,0.765827741,0.368100698,0.218769278,2
3,1,4,0.391350969,0.503280547,0.27097866,0.680877236,0.069671585,0.562202775,0.610243133,0.391350969,0.503280547,0.27097866,0.680877236,0.069671585,0.562202775,0.610243133,0.680877236,0.069671585,0.562202775,2
3,1,4,0.65285534,0.430661236,0.452839172,0.335061391,0.523998736,0.666773219,0.570070705,0.65285534,0.430661236,0.452839172,0.335061391,0.523998736,0.666773219,0.570070705,0.335061391,0.523998736,0.666773219,2
3,1,2,0.550148593,0.514228514,0.720600784,0.408529912,0.560040831,0.407059742,0.570607836,0.550148593,0.514228514,0.720600784,0.408529912,0.560040831,0.407059742,0.570607836,0.408529912,0.560040831,0.407059742,2
3,5,4,0.440947441,0.485949887,0.515394524,0.496468617,0.391342585,0.504961556,0.322035441,0.440947441,0.485949887,0.515394524,0.496468617,0.391342585,0.504961556,0.322035441,0.496468617,0.391342585,0.504961556,2
3,1,4,0.542271518,0.486399374,0.77148188,0.540351266,0.412333238,0.426721862,0.856026917,0.542271518,0.486399374,0.77148188,0.540351266,0.412333238,0.426721862,0.856026917,0.540351266,0.412333238,0.426721862,2
0,1,4,0.500535649,0.544616655,0.623875319,0.393498712,0.095623579,0.614214963,0.579717655,0.500535649,0.544616655,0.623875319,0.393498712,0.095623579,0.614214963,0.579717655,0.393498712,0.095623579,0.614214963,2
0,3,4,0.502368287,0.420981315,0.290112681,0.538305213,0.70227911,0.749360595,0.578236532,0.502368287,0.420981315,0.290112681,0.538305213,0.70227911,0.749360595,0.578236532,0.538305213,0.70227911,0.749360595,2
2,1,1,0.384664536,0.260725896,0.407476918,0.559889803,0.729075098,0.708484816,0.440084577,0.384664536,0.260725896,0.407476918,0.559889803,0.729075098,0.708484816,0.440084577,0.559889803,0.729075098,0.708484816,2
3,1,4,0.409066119,0.489896975,0.490374891,0.766353882,0.563146739,0.353879557,0.637895163,0.409066119,0.489896975,0.490374891,0.766353882,0.563146739,0.353879557,0.637895163,0.766353882,0.563146739,0.353879557,2
3,1,4,0.50512112,0.641486672,0.610206647,0.422813048,0.444463306,0.255751396,0.464529737,0.50512112,0.641486672,0.610206647,0.422813048,0.444463306,0.255751396,0.464529737,0.422813048,0.444463306,0.255751396,2
3,1,4,0.364482423,0.44190109,0.434685834,0.642755904,0.318762019,0.515939362,0.363870073,0.364482423,0.44190109,0.434685834,0.642755904,0.318762019,0.515939362,0.363870073,0.642755904,0.318762019,0.515939362,2
3,1,2,0.553738481,0.617643162,0.437872621,0.333649962,0.510559248,0.417003587,0.498662896,0.553738481,0.617643162,0.437872621,0.333649962,0.510559248,0.417003587,0.498662896,0.333649962,0.510559248,0.417003587,2
3,0,4,0.603378675,0.655672322,0.566686283,0.479024653,0.517098076,0.598983918,0.316452916,0.603378675,0.655672322,0.566686283,0.479024653,0.517098076,0.598983918,0.316452916,0.479024653,0.517098076,0.598983918,2
3,1,4,0.607128022,0.713468994,0.569312378,0.398933017,0.464317726,0.37569212,0.649178406,0.607128022,0.713468994,0.569312378,0.398933017,0.464317726,0.37569212,0.649178406,0.398933017,0.464317726,0.37569212,2
3,1,4,0.701222244,0.393942064,0.444618317,0.575457706,0.372692475,0.441814758,0.387723128,0.701222244,0.393942064,0.444618317,0.575457706,0.372692475,0.441814758,0.387723128,0.575457706,0.372692475,0.441814758,2
3,1,4,0.664316735,0.442563604,0.842311757,0.274349478,0.501804971,0.585964871,0.461566708,0.664316735,0.442563604,0.842311757,0.274349478,0.501804971,0.585964871,0.461566708,0.274349478,0.501804971,0.585964871,2
3,1,4,0.445011434,0.588912879,0.437557908,0.769009164,0.580458,0.338416596,0.437661981,0.445011434,0.588912879,0.437557908,0.769009164,0.580458,0.338416596,0.437661981,0.769009164,0.580458,0.338416596,2
3,0,3,0.71831763,0.338936489,0.570389588,0.67329417,0.441423765,0.485578652,0.263297702,0.71831763,0.338936489,0.570389588,0.67329417,0.441423765,0.485578652,0.263297702,0.67329417,0.441423765,0.485578652,2
3,1,1,0.587746638,0.607174629,0.323285186,0.517475452,0.130820607,0.788240118,0.71471391,0.587746638,0.607174629,0.323285186,0.517475452,0.130820607,0.788240118,0.71471391,0.517475452,0.130820607,0.788240118,2
3,1,4,0.266890986,0.564053006,0.648344687,0.559239232,0.278760586,0.538657504,0.317970293,0.266890986,0.564053006,0.648344687,0.559239232,0.278760586,0.538657504,0.317970293,0.559239232,0.278760586,0.538657504,2
1,0,4,0.370832348,0.562215713,0.801184784,0.535400768,0.390024828,0.407787485,0.442661037,0.370832348,0.562215713,0.801184784,0.535400768,0.390024828,0.407787485,0.442661037,0.535400768,0.390024828,0.407787485,2
3,1,4,0.238035881,0.511760262,0.601068083,0.156462793,0.438970623,0.408839976,0.461722319,0.238035881,0.511760262,0.601068083,0.156462793,0.438970623,0.408839976,0.461722319,0.156462793,0.438970623,0.408839976,2
3,5,4,0.408960833,0.251763758,0.539991281,0.298181951,0.542661198,0.406713953,0.547431142,0.408960833,0.251763758,0.539991281,0.298181951,0.542661198,0.406713953,0.547431142,0.298181951,0.542661198,0.406713953,2
0,3,4,0.684947298,0.212588103,0.438991045,0.548634638,0.674781828,0.549111566,0.426498181,0.684947298,0.212588103,0.438991045,0.548634638,0.674781828,0.549111566,0.426498181,0.548634638,0.674781828,0.549111566,2
1,1,4,0.71490777,0.460360907,0.51407584,0.415470581,0.624943001,0.582209301,0.685090852,0.71490777,0.460360907,0.51407584,0.415470581,0.624943001,0.582209301,0.685090852,0.415470581,0.624943001,0.582209301,2
3,0,4,0.552613191,0.299219483,0.648989516,0.203628381,0.563567396,0.733159608,0.503737982,0.552613191,0.299219483,0.648989516,0.203628381,0.563567396,0.733159608,0.503737982,0.203628381,0.563567396,0.733159608,2
2,1,1,0.374098911,0.504542946,0.32887469,0.465050555,0.374000806,0.135684142,0.513147782,0.374098911,0.504542946,0.32887469,0.465050555,0.374000806,0.135684142,0.513147782,0.465050555,0.374000806,0.135684142,2
3,1,4,0.510046226,0.495731064,0.358297647,0.271396072,0.588640725,0.419742575,0.250117049,0.510046226,0.495731064,0.358297647,0.271396072,0.588640725,0.419742575,0.250117049,0.271396072,0.588640725,0.419742575,2
3,1,4,0.331378666,0.193391991,0.27366069,0.348652524,0.447283712,0.670390891,0.411261223,0.331378666,0.193391991,0.27366069,0.348652524,0.447283712,0.670390891,0.411261223,0.348652524,0.447283712,0.670390891,2
0,1,4,0.643125085,0.60821765,0.621865427,0.655416993,0.539256753,0.315438371,0.632220819,0.643125085,0.60821765,0.621865427,0.655416993,0.539256753,0.315438371,0.632220819,0.655416993,0.539256753,0.315438371,2
0,1,2,0.378886053,0.529662633,0.692428158,0.241598964,0.524399759,0.469321621,0.572456132,0.378886053,0.529662633,0.692428158,0.241598964,0.524399759,0.469321621,0.572456132,0.241598964,0.524399759,0.469321621,2
3,1,4,0.381272577,0.50983286,0.2669095,0.378164221,0.528175398,0.665490274,0.275738653,0.381272577,0.50983286,0.2669095,0.378164221,0.528175398,0.665490274,0.275738653,0.378164221,0.528175398,0.665490274,2
0,1,4,0.580705459,0.661000993,0.275889407,0.391271995,0.618078438,0.372476575,0.478598408,0.580705459,0.661000993,0.275889407,0.391271995,0.618078438,0.372476575,0.478598408,0.391271995,0.618078438,0.372476575,2
1,3,4,0.617939952,0.206471244,0.583613558,0.359240275,0.603125367,0.612814267,0.557478069,0.617939952,0.206471244,0.583613558,0.359240275,0.603125367,0.612814267,0.557478069,0.359240275,0.603125367,0.612814267,2
0,1,4,0.34561724,0.538446881,0.487842449,0.333778886,0.417545339,0.352083652,0.428772579,0.34561724,0.538446881,0.487842449,0.333778886,0.417545339,0.352083652,0.428772579,0.333778886,0.417545339,0.352083652,2
3,1,4,0.523143373,0.550896208,0.584225019,0.799351343,0.261406614,0.473194904,0.445683438,0.523143373,0.550896208,0.584225019,0.799351343,0.261406614,0.473194904,0.445683438,0.799351343,0.261406614,0.473194904,2
3,1,4,0.375140964,0.478272309,0.510549582,0.448220287,0.340238069,0.299634924,0.389358139,0.375140964,0.478272309,0.510549582,0.448220287,0.340238069,0.299634924,0.389358139,0.448220287,0.340238069,0.299634924,2
3,3,4,0.779510887,0.627869476,0.624219289,0.369281718,0.451864181,0.567817129,0.892945944,0.779510887,0.627869476,0.624219289,0.369281718,0.451864181,0.567817129,0.892945944,0.369281718,0.451864181,0.567817129,2
3,1,4,0.614990495,0.540857988,0.144068513,0.268163904,0.300312189,0.510794,0.418409656,0.614990495,0.540857988,0.144068513,0.268163904,0.300312189,0.510794,0.418409656,0.268163904,0.300312189,0.510794,2
3,1,4,0.663152657,0.269342039,0.591556276,0.700042907,0.481874998,0.343796227,0.261553433,0.663152657,0.269342039,0.591556276,0.700042907,0.481874998,0.343796227,0.261553433,0.700042907,0.481874998,0.343796227,2
3,1,4,0.598456977,0.502523055,0.507121407,0.599319855,0.359926307,0.391961838,0.515221225,0.598456977,0.502523055,0.507121407,0.599319855,0.359926307,0.391961838,0.515221225,0.599319855,0.359926307,0.391961838,2
3,1,4,0.684251022,0.436899028,0.373645667,0.453782383,0.239840284,0.400590132,0.456433789,0.684251022,0.436899028,0.373645667,0.453782383,0.239840284,0.400590132,0.456433789,0.453782383,0.239840284,0.400590132,2
0,1,4,0.491813723,0.232260986,0.656733795,0.696925539,0.305011102,0.47002714,0.392847,0.491813723,0.232260986,0.656733795,0.696925539,0.305011102,0.47002714,0.392847,0.696925539,0.305011102,0.47002714,2
3,1,4,0.480445832,0.683676686,0.631288764,0.263410217,0.421070373,0.469081176,0.521245387,0.480445832,0.683676686,0.631288764,0.263410217,0.421070373,0.469081176,0.521245387,0.263410217,0.421070373,0.469081176,2
3,1,4,0.293727057,0.42826372,0.4853002,0.318144574,0.403607938,0.529304416,0.47526173,0.293727057,0.42826372,0.4853002,0.318144574,0.403607938,0.529304416,0.47526173,0.318144574,0.403607938,0.529304416,2
1,1,4,0.41409239,0.614688462,0.25757462,0.756967958,0.720418311,0.453718492,0.601320157,0.41409239,0.614688462,0.25757462,0.756967958,0.720418311,0.453718492,0.601320157,0.756967958,0.720418311,0.453718492,2
0,1,4,0.224696508,0.395358201,0.56049496,0.67766282,0.371369492,0.582945486,0.488909347,0.224696508,0.395358201,0.56049496,0.67766282,0.371369492,0.582945486,0.488909347,0.67766282,0.371369492,0.582945486,2
1,1,4,0.20173025,0.434896483,0.448179863,0.560411856,0.346270042,0.523164042,0.345735629,0.20173025,0.434896483,0.448179863,0.560411856,0.346270042,0.523164042,0.345735629,0.560411856,0.346270042,0.523164042,2
3,5,4,0.741068071,0.5687491,0.65319723,0.535119634,0.717444134,0.562370206,0.365462839,0.741068071,0.5687491,0.65319723,0.535119634,0.717444134,0.562370206,0.365462839,0.535119634,0.717444134,0.562370206,2
3,1,4,0.657152884,0.53001234,0.452923792,0.504951967,0.385424862,0.590645023,0.62520505,0.657152884,0.53001234,0.452923792,0.504951967,0.385424862,0.590645023,0.62520505,0.504951967,0.385424862,0.590645023,2
3,1,4,0.323644957,0.785343723,0.523114646,0.664657008,0.551947554,0.434722846,0.541918408,0.323644957,0.785343723,0.523114646,0.664657008,0.551947554,0.434722846,0.541918408,0.664657008,0.551947554,0.434722846,2
3,1,4,0.391622221,0.554039513,0.575237165,0.549849985,0.463787445,0.625110558,0.537949415,0.391622221,0.554039513,0.575237165,0.549849985,0.463787445,0.625110558,0.537949415,0.549849985,0.463787445,0.625110558,2
3,1,1,0.598252649,0.58747136,0.86512521,0.392376218,0.411325009,0.387995657,0.392043112,0.598252649,0.58747136,0.86512521,0.392376218,0.411325009,0.387995657,0.392043112,0.392376218,0.411325009,0.387995657,2
3,1,3,0.341954188,0.370078513,0.556248084,0.438563665,0.41443517,0.744808506,0.439825134,0.341954188,0.370078513,0.556248084,0.438563665,0.41443517,0.744808506,0.439825134,0.438563665,0.41443517,0.744808506,2
3,1,4,0.452727892,0.543686076,0.444532702,0.464336268,0.318038154,0.739287544,0.41011658,0.452727892,0.543686076,0.444532702,0.464336268,0.318038154,0.739287544,0.41011658,0.464336268,0.318038154,0.739287544,2
3,1,4,0.247472597,0.390176031,0.540363213,0.403113366,0.410897496,0.613753467,0.554988861,0.247472597,0.390176031,0.540363213,0.403113366,0.410897496,0.613753467,0.554988861,0.403113366,0.410897496,0.613753467,2
1,1,4,0.631102382,0.494825778,0.723587558,0.342752107,0.148194773,0.601483338,0.48613946,0.631102382,0.494825778,0.723587558,0.342752107,0.148194773,0.601483338,0.48613946,0.342752107,0.148194773,0.601483338,2
3,1,4,0.369424151,0.649355531,0.33631633,0.649445463,0.354490017,0.474075028,0.410137629,0.369424151,0.649355531,0.33631633,0.649445463,0.354490017,0.474075028,0.410137629,0.649445463,0.354490017,0.474075028,2
2,2,4,0.554908797,0.630984611,0.419251523,0.764837984,0.411464214,0.527610527,0.591209212,0.554908797,0.630984611,0.419251523,0.764837984,0.411464214,0.527610527,0.591209212,0.764837984,0.411464214,0.527610527,2
3,1,2,0.463815913,0.505468018,0.217780181,0.52986588,0.581304614,0.447747472,0.760413005,0.463815913,0.505468018,0.217780181,0.52986588,0.581304614,0.447747472,0.760413005,0.52986588,0.581304614,0.447747472,2
0,1,0,0.695494499,0.612852942,0.534924973,0.765725103,0.735029818,0.293323973,0.471542499,0.695494499,0.612852942,0.534924973,0.765725103,0.735029818,0.293323973,0.471542499,0.765725103,0.735029818,0.293323973,2
3,1,4,0.340091739,0.483862807,0.49877763,0.416958415,0.560809521,0.395917978,0.509964604,0.340091739,0.483862807,0.49877763,0.416958415,0.560809521,0.395917978,0.509964604,0.416958415,0.560809521,0.395917978,2
0,1,4,0.62025032,0.552587742,0.591863822,0.276024922,0.500554699,0.471899132,0.642938109,0.62025032,0.552587742,0.591863822,0.276024922,0.500554699,0.471899132,0.642938109,0.276024922,0.500554699,0.471899132,2
0,1,4,0.661821572,0.53184717,0.396434454,0.56086758,0.266495357,0.468448114,0.331785317,0.661821572,0.53184717,0.396434454,0.56086758,0.266495357,0.468448114,0.331785317,0.56086758,0.266495357,0.468448114,2
3,1,4,0.514764339,0.421610532,0.534386419,0.720914335,0.390182752,0.570224329,0.437424933,0.514764339,0.421610532,0.534386419,0.720914335,0.390182752,0.570224329,0.437424933,0.720914335,0.390182752,0.570224329,2
0,1,0,0.329259462,0.451609701,0.263620828,0.493630615,0.58007522,0.462871504,0.706523266,0.329259462,0.451609701,0.263620828,0.493630615,0.58007522,0.462871504,0.706523266,0.493630615,0.58007522,0.462871504,2
3,1,4,0.49533178,0.354921591,0.643314268,0.548262308,0.399281024,0.646126034,0.597419312,0.49533178,0.354921591,0.643314268,0.548262308,0.399281024,0.646126034,0.597419312,0.548262308,0.399281024,0.646126034,2
3,1,4,0.370054453,0.5897135,0.31618001,0.213832514,0.495265346,0.544143621,0.733698498,0.370054453,0.5897135,0.31618001,0.213832514,0.495265346,0.544143621,0.733698498,0.213832514,0.495265346,0.544143621,2
0,1,4,0.462960248,0.835196249,0.408846934,0.534961075,0.215984212,0.55492848,0.58519474,0.462960248,0.835196249,0.408846934,0.534961075,0.215984212,0.55492848,0.58519474,0.534961075,0.215984212,0.55492848,2
3,1,4,0.485754715,0.642858786,0.319785678,0.684548654,0.282222356,0.278974148,0.53018131,0.485754715,0.642858786,0.319785678,0.684548654,0.282222356,0.278974148,0.53018131,0.684548654,0.282222356,0.278974148,2
3,1,4,0.599600911,0.347974037,0.540889805,0.419137431,0.66404215,0.620185688,0.739620175,0.599600911,0.347974037,0.540889805,0.419137431,0.66404215,0.620185688,0.739620175,0.419137431,0.66404215,0.620185688,2
3,1,4,0.519200571,0.517081382,0.718323391,0.345212263,0.468696165,0.073298646,0.503612105,0.519200571,0.517081382,0.718323391,0.345212263,0.468696165,0.073298646,0.503612105,0.345212263,0.468696165,0.073298646,2
3,1,4,0.376208865,0.481064231,0.784650352,0.429383807,0.532615274,0.600234398,0.425599864,0.376208865,0.481064231,0.784650352,0.429383807,0.532615274,0.600234398,0.425599864,0.429383807,0.532615274,0.600234398,2
3,1,4,0.490554541,0.42417135,0.399298735,0.673636167,0.403891908,0.446003378,0.703023663,0.490554541,0.42417135,0.399298735,0.673636167,0.403891908,0.446003378,0.703023663,0.673636167,0.403891908,0.446003378,2
2,1,4,0.67324495,0.173932473,0.396927614,0.449566875,0.479892527,0.577795557,0.632208601,0.67324495,0.173932473,0.396927614,0.449566875,0.479892527,0.577795557,0.632208601,0.449566875,0.479892527,0.577795557,2
1,1,4,0.455251298,0.313889046,0.341316351,0.775528206,0.64931275,0.642333902,0.531201707,0.455251298,0.313889046,0.341316351,0.775528206,0.64931275,0.642333902,0.531201707,0.775528206,0.64931275,0.642333902,2
3,1,4,0.423693006,0.603614333,0.406112872,0.55447947,0.611504369,0.42780528,0.505378739,0.423693006,0.603614333,0.406112872,0.55447947,0.611504369,0.42780528,0.505378739,0.55447947,0.611504369,0.42780528,2
3,1,4,0.020985211,0.664654227,0.416918539,0.214995232,0.582027613,0.555758404,0.503360442,0.020985211,0.664654227,0.416918539,0.214995232,0.582027613,0.555758404,0.503360442,0.214995232,0.582027613,0.555758404,2
3,5,4,0.69712934,0.568990449,0.506077425,0.395867619,0.457268183,0.28775434,0.56115477,0.69712934,0.568990449,0.506077425,0.395867619,0.457268183,0.28775434,0.56115477,0.395867619,0.457268183,0.28775434,2
3,1,4,0.599933344,0.384749287,0.245089704,0.953191089,0.401630433,0.38155074,0.345355507,0.599933344,0.384749287,0.245089704,0.953191089,0.401630433,0.38155074,0.345355507,0.953191089,0.401630433,0.38155074,2
3,1,4,0.537430689,0.494238153,0.325937365,0.46635976,0.510487791,0.480139817,0.296061559,0.537430689,0.494238153,0.325937365,0.46635976,0.510487791,0.480139817,0.296061559,0.46635976,0.510487791,0.480139817,2
3,1,4,0.241899028,0.573658061,0.726829988,0.684914691,0.3893384,0.637070684,0.606418791,0.241899028,0.573658061,0.726829988,0.684914691,0.3893384,0.637070684,0.606418791,0.684914691,0.3893384,0.637070684,2
1,1,4,0.538723789,0.685859969,0.689163538,0.578149117,0.598646256,0.458589321,0.561769862,0.538723789,0.685859969,0.689163538,0.578149117,0.598646256,0.458589321,0.561769862,0.578149117,0.598646256,0.458589321,2
0,1,2,0.580963926,0.423724644,0.3909053,0.461666659,0.313809533,0.428246637,0.365463928,0.580963926,0.423724644,0.3909053,0.461666659,0.313809533,0.428246637,0.365463928,0.461666659,0.313809533,0.428246637,2
3,1,1,0.504253951,0.522248907,0.46661556,0.715867487,0.614605515,0.516137861,0.432854913,0.504253951,0.522248907,0.46661556,0.715867487,0.614605515,0.516137861,0.432854913,0.715867487,0.614605515,0.516137861,2
3,3,4,0.305641903,0.448150387,0.574373247,0.502625556,0.374444033,0.329745128,0.602528389,0.305641903,0.448150387,0.574373247,0.502625556,0.374444033,0.329745128,0.602528389,0.502625556,0.374444033,0.329745128,2
1,1,4,0.464824905,0.603801634,0.597947351,0.364700907,0.367524468,0.39965318,0.722675136,0.464824905,0.603801634,0.597947351,0.364700907,0.367524468,0.39965318,0.722675136,0.364700907,0.367524468,0.39965318,2
3,4,4,0.48949184,0.454280103,0.534792966,0.439920007,0.430150989,0.655737372,0.664281782,0.48949184,0.454280103,0.534792966,0.439920007,0.430150989,0.655737372,0.664281782,0.439920007,0.430150989,0.655737372,2
3,1,4,0.380900471,0.330577646,0.438199781,0.552116871,0.487490447,0.39736954,0.688542101,0.380900471,0.330577646,0.438199781,0.552116871,0.487490447,0.39736954,0.688542101,0.552116871,0.487490447,0.39736954,2
3,1,4,0.625543886,0.633119577,0.327503116,0.215186278,0.454238818,0.578442136,0.587706607,0.625543886,0.633119577,0.327503116,0.215186278,0.454238818,0.578442136,0.587706607,0.215186278,0.454238818,0.578442136,2
3,1,0,0.343699395,0.345020018,0.512069885,0.603429063,0.3718485,0.674453996,0.652281845,0.343699395,0.345020018,0.512069885,0.603429063,0.3718485,0.674453996,0.652281845,0.603429063,0.3718485,0.674453996,2
3,1,4,0.68932632,0.726795403,0.534881915,0.289286038,0.448555374,0.719064883,0.42351168,0.68932632,0.726795403,0.534881915,0.289286038,0.448555374,0.719064883,0.42351168,0.289286038,0.448555374,0.719064883,2
3,1,4,0.40422658,0.502692194,0.36306589,0.416752315,0.594211061,0.46673689,0.534369832,0.40422658,0.502692194,0.36306589,0.416752315,0.594211061,0.46673689,0.534369832,0.416752315,0.594211061,0.46673689,2
3,1,0,0.321642088,0.584846669,0.368757668,0.239028192,0.291134073,0.419444514,0.476210001,0.321642088,0.584846669,0.368757668,0.239028192,0.291134073,0.419444514,0.476210001,0.239028192,0.291134073,0.419444514,2
0,1,4,0.579842773,0.547142739,0.642506986,0.546537022,0.323964271,0.341514243,0.330846355,0.579842773,0.547142739,0.642506986,0.546537022,0.323964271,0.341514243,0.330846355,0.546537022,0.323964271,0.341514243,2
0,3,4,0.540037193,0.478373045,0.35851294,0.402966997,0.325251658,0.489595204,0.758561086,0.540037193,0.478373045,0.35851294,0.402966997,0.325251658,0.489595204,0.758561086,0.402966997,0.325251658,0.489595204,2
1,1,4,0.782473621,0.620422572,0.616094393,0.322609833,0.407498815,0.89060124,0.340174181,0.782473621,0.620422572,0.616094393,0.322609833,0.407498815,0.89060124,0.340174181,0.322609833,0.407498815,0.89060124,2
3,1,4,0.519441127,0.403318943,0.730729751,0.628594095,0.525953979,0.605194397,0.521912875,0.519441127,0.403318943,0.730729751,0.628594095,0.525953979,0.605194397,0.521912875,0.628594095,0.525953979,0.605194397,2
0,1,4,0.754451386,0.630298906,0.474596029,0.705879489,0.343887217,0.384472408,0.473887398,0.754451386,0.630298906,0.474596029,0.705879489,0.343887217,0.384472408,0.473887398,0.705879489,0.343887217,0.384472408,2
3,5,4,0.456599778,0.528448916,0.683412845,0.554512343,0.854195778,0.527076229,0.289519671,0.456599778,0.528448916,0.683412845,0.554512343,0.854195778,0.527076229,0.289519671,0.554512343,0.854195778,0.527076229,2
0,1,4,0.587236928,0.489197191,0.532808141,0.435360921,0.655980516,0.380544947,0.548776441,0.587236928,0.489197191,0.532808141,0.435360921,0.655980516,0.380544947,0.548776441,0.435360921,0.655980516,0.380544947,2
3,1,4,0.409937563,0.436679957,0.497622599,0.553194231,0.419367095,0.563820879,0.607931125,0.409937563,0.436679957,0.497622599,0.553194231,0.419367095,0.563820879,0.607931125,0.553194231,0.419367095,0.563820879,2
3,1,4,0.514934958,0.474593982,0.35906733,0.365300157,0.484790737,0.506835195,0.465217888,0.514934958,0.474593982,0.35906733,0.365300157,0.484790737,0.506835195,0.465217888,0.365300157,0.484790737,0.506835195,2
0,2,4,0.622149476,0.557119233,0.587791697,0.02873058,0.362427866,0.259254738,0.392123802,0.622149476,0.557119233,0.587791697,0.02873058,0.362427866,0.259254738,0.392123802,0.02873058,0.362427866,0.259254738,2
3,4,4,0.368243849,0.479541693,0.391306837,0.53105096,0.421841167,0.43743511,0.512310912,0.368243849,0.479541693,0.391306837,0.53105096,0.421841167,0.43743511,0.512310912,0.53105096,0.421841167,0.43743511,2
3,1,4,0.508772045,0.534155033,0.588300015,0.612305115,0.50525386,0.691242478,0.612765901,0.508772045,0.534155033,0.588300015,0.612305115,0.50525386,0.691242478,0.612765901,0.612305115,0.50525386,0.691242478,2
3,1,4,0.565083096,0.423330567,0.570294522,0.845588783,0.146813014,0.304588011,0.459715189,0.565083096,0.423330567,0.570294522,0.845588783,0.146813014,0.304588011,0.459715189,0.845588783,0.146813014,0.304588011,2
3,1,4,0.707417101,0.534857914,0.751957464,0.401630526,0.375581695,0.447205593,0.743267238,0.707417101,0.534857914,0.751957464,0.401630526,0.375581695,0.447205593,0.743267238,0.401630526,0.375581695,0.447205593,2
3,1,4,0.536149479,0.470081582,0.649581993,0.431171471,0.366326206,0.783102565,0.554124267,0.536149479,0.470081582,0.649581993,0.431171471,0.366326206,0.783102565,0.554124267,0.431171471,0.366326206,0.783102565,2
3,3,2,0.725418893,0.600070611,0.4928637,0.453387816,0.364917456,0.611237335,0.405893879,0.725418893,0.600070611,0.4928637,0.453387816,0.364917456,0.611237335,0.405893879,0.453387816,0.364917456,0.611237335,2
3,1,4,0.654129223,0.328957393,0.594202072,0.44206893,0.361680317,0.709300828,0.490594684,0.654129223,0.328957393,0.594202072,0.44206893,0.361680317,0.709300828,0.490594684,0.44206893,0.361680317,0.709300828,2
3,1,4,0.642994368,0.731487505,0.614294756,0.172053173,0.34205311,0.352816912,0.364121774,0.642994368,0.731487505,0.614294756,0.172053173,0.34205311,0.352816912,0.364121774,0.172053173,0.34205311,0.352816912,2
3,1,0,0.598292587,0.328077332,0.478652727,0.560904611,0.402638876,0.70534444,0.415049371,0.598292587,0.328077332,0.478652727,0.560904611,0.402638876,0.70534444,0.415049371,0.560904611,0.402638876,0.70534444,2
3,1,3,0.569314712,0.239467068,0.257349793,0.593554992,0.650630114,0.582087165,0.352738779,0.569314712,0.239467068,0.257349793,0.593554992,0.650630114,0.582087165,0.352738779,0.593554992,0.650630114,0.582087165,2
3,1,4,0.634979745,0.612544031,0.54715429,0.616343942,0.273722626,0.588364872,0.694792469,0.634979745,0.612544031,0.54715429,0.616343942,0.273722626,0.588364872,0.694792469,0.616343942,0.273722626,0.588364872,2
3,5,4,0.558337086,0.634878569,0.384047409,0.658885625,0.534017494,0.234451314,0.659881733,0.558337086,0.634878569,0.384047409,0.658885625,0.534017494,0.234451314,0.659881733,0.658885625,0.534017494,0.234451314,2
