N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,target
0.577862049,0.048521762,0.707705954,0.529444546,0.429276338,0.534687114,0.630671291,0.476299138,0.593739574,0.455737266,3,1,4,0,4,4,4,3,1,4,2
0.684359717,0.434468988,0.668149684,0.315054256,0.707071389,0.499595703,0.580268821,0.560092747,0.679787141,0.437781388,3,1,4,3,3,0,3,1,1,2,2
0.544927617,0.28481199,0.592349599,0.245134154,0.410236528,0.474042429,0.289541794,0.553894833,0.548635026,0.690055293,3,1,4,2,3,4,1,2,2,3,2
0.488096247,0.234160197,0.626446895,0.421062713,0.506609711,0.419554653,0.641091094,0.158785604,0.668397142,0.534358978,3,1,4,1,4,3,2,3,1,0,2
0.41821572,0.296867006,0.795893571,0.497110924,0.274389517,0.788188399,0.284855169,0.343501129,0.433361459,0.764257628,3,5,4,3,3,4,2,2,2,1,2
0.508768575,0.338977972,0.610868003,0.71317905,0.487339151,0.23097907,0.315098044,0.446815296,0.419466468,0.214289068,3,0,4,1,1,2,1,4,0,3,2
0.426998029,0.423596909,0.689318066,0.600429554,0.548474767,0.448006394,0.628686144,0.243837375,0.550600294,0.561360524,3,1,4,2,0,3,2,4,3,0,2
0.37214243,0.248704953,0.695311635,0.498354414,0.726926712,0.386923111,0.269506141,0.721896536,0.511980101,0.448503669,3,1,4,2,0,4,2,4,0,2,2
0.550303013,0.315139213,0.65702522,0.432712083,0.485611618,0.743279034,0.303158813,0.41309733,0.340657838,0.436842354,3,5,4,0,1,3,4,1,4,1,2
0.69523695,0.206206678,0.592627374,0.687228084,0.369560149,0.474755368,0.450741916,0.58091965,0.575649293,0.821180944,3,1,4,1,4,3,4,1,0,0,2
0.432081586,0.396780036,0.65968916,0.74366243,0.396098139,0.485728417,0.470874055,0.522081046,0.310906341,0.668452949,3,1,4,0,4,0,2,2,0,0,2
0.524826877,0.234539292,0.741669961,0.505191052,0.476508026,0.609267949,0.739909615,0.178258042,0.413234734,0.515029096,3,1,1,0,3,0,1,0,4,2,2
0.58495854,0.239056467,0.601927267,0.474717173,0.453842232,0.335932986,0.498019654,0.555160242,0.686517538,0.683547189,3,1,4,1,1,4,2,2,3,1,2
0.608758727,0.035409357,0.661289526,0.305654121,0.480856398,0.651379844,0.246690331,0.518855378,0.714190364,0.706073992,3,1,4,1,1,0,2,4,0,4,2
0.310534217,0.370463689,0.746625861,0.297817222,0.546048721,0.378918773,0.379399176,0.539358526,0.58572758,0.18171205,3,1,4,4,1,2,0,1,0,3,2
0.616455453,0.23764861,0.711296027,0.868162552,0.660947816,0.714001014,0.660551251,0.452788594,0.443153025,0.519842076,3,3,4,4,4,2,0,0,1,0,2
0.38869011,0.264504668,0.845588498,0.543005389,0.36282191,0.207811686,0.482315345,0.598181961,0.401030093,0.584169214,3,5,4,4,4,4,0,3,0,3,2
0.322837357,0.516449005,0.633894292,0.702186753,0.508267237,0.763562252,0.648430391,0.273568282,0.618970198,0.598676507,3,1,1,1,3,4,4,4,3,1,2
0.443959186,0.218974782,0.797583457,0.450481202,0.591162527,0.737218205,0.133242738,0.332696708,0.768417223,0.54587668,3,1,4,0,2,1,2,0,1,4,2
0.330625224,0.202683159,0.592863916,0.202508734,0.284381972,0.489887199,0.760527633,0.542477818,0.33348594,0.546123392,3,5,4,2,2,4,3,0,0,3,2
0.281355845,0.219864467,0.776641325,0.403270069,0.486576433,0.416459089,0.140741678,0.699693235,0.492328204,0.195989903,3,1,4,3,4,3,0,3,3,2,2
0.485262564,0.525706101,0.558799563,0.539221086,0.481236299,0.524766196,0.36352356,0.298639841,0.397435017,0.569953026,3,2,4,3,3,0,2,3,2,0,2
0.608777623,0.227388988,0.74771523,0.545201192,0.406970364,0.708688659,0.424111028,0.277725761,0.445023691,0.568804087,3,1,4,4,2,3,3,4,2,3,2
0.435493979,0.34024122,0.697006955,0.439551307,0.528085087,0.495267991,0.411819667,0.384113443,0.573935028,0.689610565,3,5,4,1,1,3,0,1,4,0,2
0.590796114,0.267840727,0.700491121,0.494755451,0.49428639,0.256489909,0.667116864,0.730337654,0.632494331,0.378274843,3,1,4,3,1,1,4,4,0,2,2
0.579710677,0.327909912,0.820240505,0.743732732,0.692772339,0.525481596,0.781622341,0.645055268,0.486101449,0.771776941,1,1,4,4,3,0,1,1,1,4,2
0.380942371,0.276275377,0.620084367,0.456312666,0.665887818,0.208865007,0.443303775,0.42925479,0.326880133,0.629789187,3,3,4,2,3,1,3,1,4,0,2
0.403517981,0.445037391,0.841999911,0.64257556,0.377109062,0.376094929,0.543010617,0.603299515,0.671955078,0.371918087,3,1,3,3,1,1,1,4,4,3,2
0.662607594,0.269117527,0.656530714,0.64662274,0.54756309,0.525837085,0.441937847,0.32613221,0.316225478,0.454285333,1,1,4,2,0,0,0,2,0,3,2
0.533539107,0.268781109,0.68655315,0.870034088,0.474590159,0.403448162,0.499200359,0.392281099,0.549721088,0.482930569,3,1,3,4,3,4,4,0,1,0,2
0.563740638,0.212963526,0.583053807,0.552252465,0.206121046,0.381660809,0.703876425,0.564737683,0.419105991,0.2114669,3,1,2,1,0,4,1,3,2,4,2
0.356849073,0.214749721,0.561801774,0.523973611,0.289691265,0.66570351,0.514558526,0.547415327,0.454490198,0.635051198,3,1,4,3,4,1,0,0,2,2,2
0.505913798,0.292901449,0.917323072,0.556924445,0.346789127,0.320006122,0.474638014,0.4591567,0.366239574,0.787448813,3,4,4,3,3,1,0,2,0,0,2
0.456295299,0.341438785,0.686720516,0.534106988,0.605978649,0.492511902,0.502492471,0.101772916,0.4254555,0.502860289,3,1,4,1,4,4,2,4,2,4,2
0.393590413,0.278365149,0.969265785,0.417729645,0.713325788,0.89130621,0.316340563,0.25530411,0.261521645,0.46530181,3,1,4,3,3,3,4,0,0,3,2
0.398580069,0.281300042,0.722375812,0.493991248,0.344335505,0.315649105,0.492439298,0.372287982,0.389493237,0.452160313,3,1,4,1,2,1,0,4,2,4,2
0.395494489,0.267578853,0.746176169,0.581952509,0.448886256,0.257314857,0.747639174,0.478946801,0.524533726,0.829749593,3,1,2,1,3,4,2,1,3,2,2
0.357424642,0.270859558,0.641251692,0.488483751,0.479704385,0.475210676,0.504847851,0.397070251,0.521458424,0.549765624,3,1,4,0,4,1,1,2,2,0,2
0.705077469,0.377203917,0.725214547,0.65692643,0.303040025,0.47907294,0.652857745,0.573255903,0.694662839,0.494942562,3,1,4,1,2,3,3,3,3,3,2
0.60806773,0.147447168,0.71649506,0.686183757,0.565314881,0.240333709,0.707485934,0.39461272,0.557209029,0.716887057,0,5,4,1,3,0,4,1,2,3,2
0.470898419,0.248190738,0.647972993,0.407101652,0.796907779,0.436550229,0.673972041,0.515086137,0.405483829,0.61918986,3,1,4,0,2,0,2,4,1,3,2
0.500411157,0.190069881,0.762536527,0.671182896,0.395679533,0.527542156,0.688235754,0.63612676,0.454950188,0.744193892,0,1,3,4,2,3,0,3,3,2,2
0.529135879,0.324813749,0.715337023,0.500554908,0.568923054,0.668599437,0.133456099,0.515803623,0.468645622,0.436891263,1,1,4,2,2,3,1,4,1,0,2
0.573475169,0.291095369,0.702701556,0.523798037,0.783481642,0.363162739,0.253346808,0.7520908,0.41801327,0.681479625,3,1,4,0,3,2,2,3,4,0,2
0.505723098,0.171437118,0.689938555,0.817517662,0.777603888,0.122991628,0.249393242,0.28368716,0.480461468,0.504620697,3,5,4,3,4,3,4,2,3,1,2
0.442306095,0.32994105,0.759812047,0.427743787,0.682768956,0.312384157,0.470575602,0.384148714,0.325499111,0.463789989,3,0,4,3,3,1,4,2,3,0,2
0.265639283,0.380146798,0.808997299,0.710446351,0.513279482,0.526432249,0.712206053,0.461983953,0.36970658,0.407331473,1,1,4,2,2,1,3,4,2,2,2
0.40446159,0.291876131,0.589458713,0.834105628,0.800632378,0.602231539,0.422455653,0.389577542,0.412667239,0.773894508,3,1,4,0,3,4,1,3,3,2,2
0.525650834,0.455715054,0.661959648,0.516656128,0.629132408,0.558038487,0.426332074,0.506258155,0.429141406,0.60262321,1,5,4,1,4,1,1,4,0,4,2
0.601896462,0.363653782,0.817637229,0.827948861,0.363963724,0.505529746,0.467510983,0.671763868,0.511129095,0.611610174,3,1,3,4,4,3,4,0,2,0,2
0.381487413,0.334150444,0.540970827,0.270440505,0.295933026,0.626059788,0.223168187,0.486449415,0.553584872,0.600103903,3,5,2,3,2,1,4,2,1,2,2
0.343056553,0.358773833,0.740389798,0.451911684,0.354819809,0.45716848,0.633695901,0.321048324,0.263242234,0.382475198,3,1,4,0,2,2,2,1,2,0,2
0.412570695,0.217304416,0.688547656,0.334695456,0.265149501,0.436512509,0.802157458,0.378702912,0.500432406,0.430230083,3,0,4,2,0,2,1,4,2,0,2
0.432082598,0.303977587,0.655344384,0.487825548,0.487417447,0.39425372,0.296510156,0.527129224,0.738356287,0.47904167,1,1,4,4,0,3,0,4,0,0,2
0.476806508,0.406011702,0.712896982,0.346427837,0.440756162,0.286938939,0.472858235,0.475865808,0.913659351,0.44596171,3,1,2,1,0,2,0,1,0,1,2
0.590911495,0.300885971,0.688149747,0.169003602,0.595074345,0.64094083,0.656965947,0.186444466,0.316408435,0.509284097,3,3,4,3,0,1,0,0,0,4,2
0.472786802,0.151559885,0.728425417,0.799751383,0.579883974,0.411879797,0.501883116,0.420855693,0.393962586,0.432054065,1,1,4,0,0,3,2,2,3,0,2
0.399822436,0.388004121,0.776696274,0.564343003,0.867208044,0.51628091,0.573418949,0.374856483,0.436680954,0.486522893,2,1,4,1,1,2,3,3,1,2,2
0.4881488,0.369630316,0.924940151,0.573925062,0.42002984,0.470558166,0.291357907,0.220497279,0.331929701,0.496481783,0,0,4,0,1,3,1,2,0,4,2
0.575740746,0.286309733,0.633127408,0.568843345,0.522096574,0.694502389,0.615601094,0.417408001,0.362222236,0.616918477,1,1,4,0,2,0,2,0,2,1,2
0.617752231,0.410883877,0.65431858,0.374911357,0.763850919,0.493452421,0.585179758,0.384276914,0.734652747,0.679800793,3,1,4,1,1,3,2,0,4,3,2
0.481793747,0.376083881,0.574980472,0.601354105,0.672823562,0.574950838,0.467080327,0.456851237,0.439127293,0.494108052,1,1,4,4,4,2,4,4,0,2,2
0.483160967,0.293224485,0.655419724,0.605121672,0.564175326,0.505178347,0.291547878,0.767558765,0.524100379,0.641452849,3,0,4,2,2,2,4,4,3,2,2
0.517457792,0.268858829,0.841050182,0.540986085,0.326823463,0.384419448,0.275513361,0.223411061,0.466760114,0.4333716,3,1,4,2,2,3,4,4,3,4,2
0.356291676,0.229721758,0.721223315,0.570846489,0.393996427,0.265003239,0.57478902,0.170727291,0.511748955,0.52636411,3,1,4,2,4,0,4,1,1,2,2
0.529626523,0.366763479,0.655270843,0.281625841,0.623529359,0.286101057,0.552311052,0.464953194,0.536618529,0.574067368,3,1,4,3,2,3,4,0,1,1,2
0.512151822,0.352348959,0.673312931,0.542660369,0.753258689,0.335346761,0.45522938,0.505038675,0.292552152,0.601269592,3,1,4,2,1,1,4,2,1,0,2
0.370906024,0.499794294,0.624103377,0.649384944,0.512605473,0.410079934,0.532087527,0.523023392,0.525595333,0.485493049,3,1,4,0,2,3,0,0,1,2,2
0.276981618,0.243964041,0.582646208,0.59847193,0.79552824,0.595596729,0.659804624,0.270697896,0.649388993,0.569429401,3,1,4,4,2,1,1,1,1,2,2
0.493050751,0.328329183,0.974223621,0.224756469,0.311339688,0.716544619,0.674414277,0.505756742,0.585523384,0.566581274,3,1,4,3,4,2,0,0,3,2,2
0.563051785,0.333708503,0.714502708,0.507980074,0.468078448,0.691091257,0.275953837,0.407558808,0.411684655,0.550376121,3,1,4,0,0,3,0,3,1,4,2
0.678413895,0.169613584,0.668216365,0.262862447,0.593594829,0.512864223,0.538303532,0.487976103,0.500007612,0.437722148,3,0,4,1,2,3,3,3,2,4,2
0.465484834,0.346588526,0.774585108,0.408540459,0.628666125,0.526310698,0.459276935,0.441166473,0.617434665,0.643904655,1,1,4,1,1,2,1,4,0,1,2
0.435346088,0.112442951,0.828090225,0.22076943,0.444529369,0.293594669,0.408873077,0.455971609,0.164627591,0.418790727,3,1,4,2,1,2,2,1,3,2,2
0.348269323,0.425432257,0.76760291,0.186889471,0.636290107,0.675708597,0.305524725,0.415968927,0.600086771,0.482775523,3,1,4,4,3,2,1,1,0,0,2
0.472914447,0.16680102,1,0.61108654,0.540340749,0.510472138,0.716932716,0.763075245,0.218514686,0.316664693,3,1,4,4,3,2,3,0,1,0,2
0.395316827,0.366595276,0.629588071,0.338885152,0.548760917,0.387358094,0.805560909,0.370946799,0.417061795,0.488661931,1,1,4,3,1,1,4,3,1,1,2
0.566016817,0.244310055,0.930454697,0.756435421,0.467238775,0.362107285,0.517462172,0.533552718,0.46154824,0.556972631,3,1,4,3,3,0,0,0,0,0,2
0.533328088,0.288976359,0.630885359,0.640114595,0.539756386,0.573137491,0.170939975,0.272552874,0.50576569,0.828108239,3,1,4,0,1,3,3,4,4,3,2
0.508087491,0.305510526,0.78141007,0.35060866,0.47973947,0.697903519,0.327667315,0.244409328,0.738392863,0.36639801,0,1,2,3,0,1,2,4,3,2,2
0.420629037,0.395366295,0.831257385,0.388654199,0.631172947,0.551969313,0.098250111,0.434539255,0.271590553,0.552882238,1,1,4,0,4,4,4,4,1,2,2
0.414010913,0.30786399,0.588000981,0.571972726,0.626731972,0.477074252,0.663074897,0.6801798,0.415028688,0.505796283,3,1,4,0,4,4,4,1,0,0,2
0.388312871,0.449407077,0.837883159,0.560836515,0.483870541,0.702484243,0.455750835,0.458921602,0.692586624,0.422102092,3,0,4,0,3,4,3,4,2,0,2
0.414315591,0.372481522,0.734956966,0.462962105,0.3181267,0.406670372,0.476939723,0.635765732,0.670720019,0.331859029,3,1,4,4,4,2,3,2,2,2,2
0.417082704,0.259602943,0.661124395,0.461014661,0.674386524,0.63632443,0.498811774,0.412936657,0.551726579,0.290439311,3,1,4,4,2,0,0,4,2,4,2
0.405560252,0.303586325,0.757104007,0.754746107,0.50333416,0.479378841,0.2548724,0.717245982,0.596468104,0.577581284,0,1,4,0,0,0,3,3,0,2,2
0.437739874,0.390004514,0.819832066,0.517473641,0.534216662,0.529518164,0.58359244,0.262755366,0.443604503,0.289475275,3,1,4,0,3,2,3,2,3,0,2
0.485645777,0.189648701,0.718544928,0.581632092,0.507592102,0.191557323,0.624517507,0.30729216,0.726132891,0.616401117,3,1,4,3,2,0,2,2,3,3,2
0.633302635,0.259932406,0.725830431,0.517443243,0.458802893,0.305719712,0.540634284,0.424887264,0.49384029,0.722848844,3,1,0,3,1,4,3,0,2,4,2
0.484858366,0.149784523,0.663255006,0.419041969,0.710282523,0.411689462,0.383330808,0.270310961,0.397821766,0.303315295,3,3,4,4,4,0,3,0,2,2,2
0.447245352,0.152074125,0.833519756,0.632306816,0.604784844,0.450895576,0.663740866,0.540583524,0.482831042,0.378583764,3,1,4,3,0,2,1,0,4,3,2
0.471233788,0.326029254,0.606934143,0.362411515,0.42360533,0.431671475,0.235143997,0.438337337,0.607058732,0.528070765,0,4,4,3,0,4,3,1,2,1,2
0.530277633,0.330701511,0.770110068,0.445342987,0.486401107,0.562777989,0.180159209,0.461207626,0.426332728,0.414243426,3,1,4,3,3,0,1,4,2,1,2
0.7077488,0.31327736,0.725198373,0.520697576,0.424080111,0.561301543,0.419089252,0.63377901,0.19512489,0.641027101,3,1,4,2,2,2,4,0,1,1,2
0.66736317,0.355549185,0.793695511,0.433528993,0.819544006,0.478647798,0.765827741,0.368100698,0.218769278,0.422583481,3,1,4,0,3,4,3,4,0,0,2
0.464161623,0.375269869,0.649918591,0.391350969,0.503280547,0.27097866,0.680877236,0.069671585,0.562202775,0.610243133,3,1,4,4,3,1,4,0,1,1,2
0.500177484,0.531217767,0.626306474,0.65285534,0.430661236,0.452839172,0.335061391,0.523998736,0.666773219,0.570070705,3,1,4,1,1,0,3,4,2,1,2
0.531316077,0.210642413,0.762919538,0.550148593,0.514228514,0.720600784,0.408529912,0.560040831,0.407059742,0.570607836,3,1,2,1,4,1,1,4,4,1,2
0.696232944,0.233378079,0.604643891,0.440947441,0.485949887,0.515394524,0.496468617,0.391342585,0.504961556,0.322035441,3,5,4,3,1,2,4,3,1,4,2
0.533753538,0.400738778,0.661495495,0.542271518,0.486399374,0.77148188,0.540351266,0.412333238,0.426721862,0.856026917,3,1,4,2,2,0,4,0,3,3,2
0.570151735,0.195339485,0.640184612,0.500535649,0.544616655,0.623875319,0.393498712,0.095623579,0.614214963,0.579717655,0,1,4,2,2,1,3,4,3,1,2
0.411217741,0.338022446,0.785337808,0.502368287,0.420981315,0.290112681,0.538305213,0.70227911,0.749360595,0.578236532,0,3,4,3,2,1,0,3,0,3,2
0.547975958,0.390586989,0.826946852,0.384664536,0.260725896,0.407476918,0.559889803,0.729075098,0.708484816,0.440084577,2,1,1,1,0,4,0,3,1,0,2
0.304523955,0.343079479,0.778508363,0.409066119,0.489896975,0.490374891,0.766353882,0.563146739,0.353879557,0.637895163,3,1,4,3,0,4,0,2,0,0,2
0.40007064,0.451339187,0.632616727,0.50512112,0.641486672,0.610206647,0.422813048,0.444463306,0.255751396,0.464529737,3,1,4,2,4,4,3,0,0,4,2
0.620408379,0.326666988,0.762011509,0.364482423,0.44190109,0.434685834,0.642755904,0.318762019,0.515939362,0.363870073,3,1,4,1,3,1,2,0,3,0,2
0.384774986,0.39897624,0.649964973,0.553738481,0.617643162,0.437872621,0.333649962,0.510559248,0.417003587,0.498662896,3,1,2,4,1,4,1,4,2,0,2
0.253591743,0.268933745,0.705219123,0.603378675,0.655672322,0.566686283,0.479024653,0.517098076,0.598983918,0.316452916,3,0,4,4,0,3,4,0,2,4,2
0.414840594,0.250711798,0.755194739,0.607128022,0.713468994,0.569312378,0.398933017,0.464317726,0.37569212,0.649178406,3,1,4,4,1,4,4,3,1,3,2
0.480498681,0.326175292,0.631121242,0.701222244,0.393942064,0.444618317,0.575457706,0.372692475,0.441814758,0.387723128,3,1,4,3,1,1,3,1,2,4,2
0.442099872,0.461443678,0.834215221,0.664316735,0.442563604,0.842311757,0.274349478,0.501804971,0.585964871,0.461566708,3,1,4,1,2,1,2,1,2,3,2
0.321971137,0.24874101,0.737822401,0.445011434,0.588912879,0.437557908,0.769009164,0.580458,0.338416596,0.437661981,3,1,4,2,2,2,2,2,1,1,2
0.382744566,0.346996038,0.872821448,0.71831763,0.338936489,0.570389588,0.67329417,0.441423765,0.485578652,0.263297702,3,0,3,1,3,1,0,2,2,0,2
0.208512833,0.223992709,0.753430614,0.587746638,0.607174629,0.323285186,0.517475452,0.130820607,0.788240118,0.71471391,3,1,1,0,0,1,2,3,3,1,2
0.387168597,0.132650607,0.568908731,0.266890986,0.564053006,0.648344687,0.559239232,0.278760586,0.538657504,0.317970293,3,1,4,2,2,0,0,3,2,1,2
0.694855899,0.336795085,0.56521011,0.370832348,0.562215713,0.801184784,0.535400768,0.390024828,0.407787485,0.442661037,1,0,4,3,3,3,3,1,4,3,2
0.313699889,0.434615188,0.705168945,0.238035881,0.511760262,0.601068083,0.156462793,0.438970623,0.408839976,0.461722319,3,1,4,3,0,2,0,0,3,2,2
0.451554337,0.147946278,0.784743313,0.408960833,0.251763758,0.539991281,0.298181951,0.542661198,0.406713953,0.547431142,3,5,4,4,3,4,1,1,0,1,2
0.37743091,0.184108686,0.765541289,0.684947298,0.212588103,0.438991045,0.548634638,0.674781828,0.549111566,0.426498181,0,3,4,3,1,2,4,2,4,0,2
0.640042965,0.334265563,0.719366881,0.71490777,0.460360907,0.51407584,0.415470581,0.624943001,0.582209301,0.685090852,1,1,4,3,4,0,4,1,0,1,2
0.462866602,0.224254952,0.865652395,0.552613191,0.299219483,0.648989516,0.203628381,0.563567396,0.733159608,0.503737982,3,0,4,2,2,0,2,4,4,2,2
0.630700352,0.326695746,0.891130741,0.374098911,0.504542946,0.32887469,0.465050555,0.374000806,0.135684142,0.513147782,2,1,1,3,4,4,4,3,2,3,2
0.568537058,0.254025537,0.781665084,0.510046226,0.495731064,0.358297647,0.271396072,0.588640725,0.419742575,0.250117049,3,1,4,2,3,4,1,2,1,1,2
0.707217164,0.279870717,0.727774069,0.331378666,0.193391991,0.27366069,0.348652524,0.447283712,0.670390891,0.411261223,3,1,4,2,1,3,0,4,4,3,2
0.568793007,0.075059238,0.786486116,0.643125085,0.60821765,0.621865427,0.655416993,0.539256753,0.315438371,0.632220819,0,1,4,0,4,0,2,3,3,1,2
0.458215538,0.422532082,0.769006912,0.378886053,0.529662633,0.692428158,0.241598964,0.524399759,0.469321621,0.572456132,0,1,2,3,0,3,0,1,0,1,2
0.591798534,0.113825607,0.632097164,0.381272577,0.50983286,0.2669095,0.378164221,0.528175398,0.665490274,0.275738653,3,1,4,4,3,4,2,0,3,4,2
0.68055271,0.487782991,0.414848634,0.580705459,0.661000993,0.275889407,0.391271995,0.618078438,0.372476575,0.478598408,0,1,4,3,1,0,0,1,0,3,2
0.495953466,0.237198388,0.641696302,0.617939952,0.206471244,0.583613558,0.359240275,0.603125367,0.612814267,0.557478069,1,3,4,2,3,3,0,1,4,2,2
0.427661675,0.27484455,0.745958962,0.34561724,0.538446881,0.487842449,0.333778886,0.417545339,0.352083652,0.428772579,0,1,4,3,0,2,3,2,1,0,2
0.500994935,0.264840471,0.51805777,0.523143373,0.550896208,0.584225019,0.799351343,0.261406614,0.473194904,0.445683438,3,1,4,2,4,0,4,4,0,3,2
0.514899439,0.183839124,0.758633391,0.375140964,0.478272309,0.510549582,0.448220287,0.340238069,0.299634924,0.389358139,3,1,4,1,4,4,4,3,4,3,2
0.619936219,0.340413977,0.782821508,0.779510887,0.627869476,0.624219289,0.369281718,0.451864181,0.567817129,0.892945944,3,3,4,0,0,2,4,2,1,2,2
0.398016759,0.230790715,0.767661578,0.614990495,0.540857988,0.144068513,0.268163904,0.300312189,0.510794,0.418409656,3,1,4,1,2,4,0,0,4,4,2
0.561857503,0.417903568,0.574499131,0.663152657,0.269342039,0.591556276,0.700042907,0.481874998,0.343796227,0.261553433,3,1,4,0,2,4,2,2,0,4,2
0.339032564,0.364023725,0.656385629,0.598456977,0.502523055,0.507121407,0.599319855,0.359926307,0.391961838,0.515221225,3,1,4,4,3,1,0,4,3,3,2
0.420646955,0.309866427,0.657034743,0.684251022,0.436899028,0.373645667,0.453782383,0.239840284,0.400590132,0.456433789,3,1,4,3,4,4,3,1,3,4,2
0.561691325,0.41330122,0.883926689,0.491813723,0.232260986,0.656733795,0.696925539,0.305011102,0.47002714,0.392847,0,1,4,2,2,1,4,2,4,2,2
0.513667902,0.243589877,0.878292858,0.480445832,0.683676686,0.631288764,0.263410217,0.421070373,0.469081176,0.521245387,3,1,4,0,0,1,0,3,2,3,2
0.336712111,0.34158746,0.567332162,0.293727057,0.42826372,0.4853002,0.318144574,0.403607938,0.529304416,0.47526173,3,1,4,0,0,0,1,1,3,1,2
0.538629646,0.26439467,0.693730477,0.41409239,0.614688462,0.25757462,0.756967958,0.720418311,0.453718492,0.601320157,1,1,4,4,2,4,0,2,3,3,2
0.345949254,0.205510495,0.737745989,0.224696508,0.395358201,0.56049496,0.67766282,0.371369492,0.582945486,0.488909347,0,1,4,3,4,4,1,0,3,1,2
0.735039599,0.268276885,0.586790426,0.20173025,0.434896483,0.448179863,0.560411856,0.346270042,0.523164042,0.345735629,1,1,4,3,4,0,0,2,3,3,2
0.690083782,0.230663777,0.875203887,0.741068071,0.5687491,0.65319723,0.535119634,0.717444134,0.562370206,0.365462839,3,5,4,0,4,0,0,0,0,4,2
0.615653665,0.343320956,0.676103177,0.657152884,0.53001234,0.452923792,0.504951967,0.385424862,0.590645023,0.62520505,3,1,4,0,4,3,4,1,2,1,2
0.608950002,0.173563115,0.635000475,0.323644957,0.785343723,0.523114646,0.664657008,0.551947554,0.434722846,0.541918408,3,1,4,0,0,3,4,1,3,2,2
0.424183607,0.223792797,0.718734146,0.391622221,0.554039513,0.575237165,0.549849985,0.463787445,0.625110558,0.537949415,3,1,4,3,2,4,3,4,2,2,2
0.584710747,0.278705008,0.698044541,0.598252649,0.58747136,0.86512521,0.392376218,0.411325009,0.387995657,0.392043112,3,1,1,4,0,1,1,1,3,0,2
0.436959737,0.411746166,0.702136963,0.341954188,0.370078513,0.556248084,0.438563665,0.41443517,0.744808506,0.439825134,3,1,3,4,4,1,3,4,3,0,2
0.59192943,0.273399275,0.650270531,0.452727892,0.543686076,0.444532702,0.464336268,0.318038154,0.739287544,0.41011658,3,1,4,2,1,4,2,0,0,1,2
0.616128684,0.24299081,0.696356662,0.247472597,0.390176031,0.540363213,0.403113366,0.410897496,0.613753467,0.554988861,3,1,4,2,2,1,2,2,0,1,2
0.58660447,0.193610614,0.726121065,0.631102382,0.494825778,0.723587558,0.342752107,0.148194773,0.601483338,0.48613946,1,1,4,1,4,3,0,0,0,4,2
0.487636847,0.35868021,0.688427296,0.369424151,0.649355531,0.33631633,0.649445463,0.354490017,0.474075028,0.410137629,3,1,4,2,3,3,1,4,2,1,2
0.492874858,0.334043387,0.818816119,0.554908797,0.630984611,0.419251523,0.764837984,0.411464214,0.527610527,0.591209212,2,2,4,2,0,2,2,0,3,1,2
0.71170498,0.22390579,0.779321404,0.463815913,0.505468018,0.217780181,0.52986588,0.581304614,0.447747472,0.760413005,3,1,2,3,4,4,0,3,1,0,2
0.540762664,0.373810134,0.752255669,0.695494499,0.612852942,0.534924973,0.765725103,0.735029818,0.293323973,0.471542499,0,1,0,3,0,2,3,3,1,0,2
0.670176221,0.423554097,0.738189683,0.340091739,0.483862807,0.49877763,0.416958415,0.560809521,0.395917978,0.509964604,3,1,4,3,0,3,0,4,4,4,2
0.624394345,0.409358734,0.742177529,0.62025032,0.552587742,0.591863822,0.276024922,0.500554699,0.471899132,0.642938109,0,1,4,2,2,2,4,4,3,3,2
0.472044791,0.299514665,0.659035095,0.661821572,0.53184717,0.396434454,0.56086758,0.266495357,0.468448114,0.331785317,0,1,4,1,1,2,2,3,3,1,2
0.483237551,0.405932609,0.738895066,0.514764339,0.421610532,0.534386419,0.720914335,0.390182752,0.570224329,0.437424933,3,1,4,4,4,3,1,2,4,2,2
0.563969057,0.227523438,0.639437676,0.329259462,0.451609701,0.263620828,0.493630615,0.58007522,0.462871504,0.706523266,0,1,0,1,3,4,0,3,2,3,2
0.365542933,0.452754206,0.735301402,0.49533178,0.354921591,0.643314268,0.548262308,0.399281024,0.646126034,0.597419312,3,1,4,0,4,1,2,1,4,4,2
0.304451529,0.206258488,0.734112633,0.370054453,0.5897135,0.31618001,0.213832514,0.495265346,0.544143621,0.733698498,3,1,4,1,1,0,0,3,3,3,2
0.594770357,0.400939406,0.718509152,0.462960248,0.835196249,0.408846934,0.534961075,0.215984212,0.55492848,0.58519474,0,1,4,1,2,0,1,4,2,0,2
0.642966624,0.273177192,0.788237586,0.485754715,0.642858786,0.319785678,0.684548654,0.282222356,0.278974148,0.53018131,3,1,4,1,3,3,4,4,3,0,2
0.495801671,0.423372164,0.704134785,0.599600911,0.347974037,0.540889805,0.419137431,0.66404215,0.620185688,0.739620175,3,1,4,2,3,4,1,4,3,4,2
0.447972704,0.347955651,0.648044232,0.519200571,0.517081382,0.718323391,0.345212263,0.468696165,0.073298646,0.503612105,3,1,4,0,2,1,4,0,4,4,2
0.433246835,0.420916157,0.687565403,0.376208865,0.481064231,0.784650352,0.429383807,0.532615274,0.600234398,0.425599864,3,1,4,2,4,4,4,2,0,0,2
0.341444105,0.169404373,0.659246318,0.490554541,0.42417135,0.399298735,0.673636167,0.403891908,0.446003378,0.703023663,3,1,4,0,4,1,3,3,4,1,2
0.621317379,0.147369571,0.716258997,0.67324495,0.173932473,0.396927614,0.449566875,0.479892527,0.577795557,0.632208601,2,1,4,3,1,0,3,0,0,0,2
